global_row_id,year,row_in_year,global_position,block_id,block_size_records,operating_stratum,density_stratum,is_feature_extreme_anchor,partition,is_support_promoted_anchor,is_external_support_promoted_anchor,is_fold_support_promoted_anchor,promoted_by_knn,promoted_by_marginal_gate,cv_role,cv_fold,knn_k_distance,knn_distance_reference,test_marginal_in_dev_range,test_multivariate_in_dev_support,exact_x_duplicate_count,has_exact_x_duplicate
2014_000409,2014,409,22600,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.613810798564,DEV_LEAVE_ONE_OUT,,,1,False
2014_000410,2014,410,22601,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.84468169811,DEV_LEAVE_ONE_OUT,,,1,False
2014_000411,2014,411,22602,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.74030175178,DEV_LEAVE_ONE_OUT,,,1,False
2014_000412,2014,412,22603,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.60498299193,DEV_LEAVE_ONE_OUT,,,1,False
2014_000413,2014,413,22604,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.49134297679,DEV_LEAVE_ONE_OUT,,,1,False
2014_000414,2014,414,22605,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.43439860456,DEV_LEAVE_ONE_OUT,,,1,False
2014_000415,2014,415,22606,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.30845841411,DEV_LEAVE_ONE_OUT,,,1,False
2014_000416,2014,416,22607,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.19306987465,DEV_LEAVE_ONE_OUT,,,1,False
2014_000417,2014,417,22608,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.1997480411,DEV_LEAVE_ONE_OUT,,,1,False
2014_000418,2014,418,22609,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.636513595129,DEV_LEAVE_ONE_OUT,,,1,False
2014_000419,2014,419,22610,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.654346347711,DEV_LEAVE_ONE_OUT,,,1,False
2014_000420,2014,420,22611,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.790562080034,DEV_LEAVE_ONE_OUT,,,1,False
2014_000421,2014,421,22612,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.784100077929,DEV_LEAVE_ONE_OUT,,,1,False
2014_000422,2014,422,22613,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.743366401425,DEV_LEAVE_ONE_OUT,,,1,False
2014_000423,2014,423,22614,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.746735557581,DEV_LEAVE_ONE_OUT,,,1,False
2014_000424,2014,424,22615,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.718347570079,DEV_LEAVE_ONE_OUT,,,1,False
2014_000425,2014,425,22616,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.714575672737,DEV_LEAVE_ONE_OUT,,,1,False
2014_000426,2014,426,22617,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.7024526414,DEV_LEAVE_ONE_OUT,,,1,False
2014_000427,2014,427,22618,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.833765907303,DEV_LEAVE_ONE_OUT,,,1,False
2014_000428,2014,428,22619,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.808323088648,DEV_LEAVE_ONE_OUT,,,1,False
2014_000429,2014,429,22620,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.756532633911,DEV_LEAVE_ONE_OUT,,,1,False
2014_000430,2014,430,22621,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.814000973001,DEV_LEAVE_ONE_OUT,,,1,False
2014_000431,2014,431,22622,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.850651151617,DEV_LEAVE_ONE_OUT,,,1,False
2014_000432,2014,432,22623,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.641999486164,DEV_LEAVE_ONE_OUT,,,1,False
2014_000433,2014,433,22624,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.38382854754,DEV_LEAVE_ONE_OUT,,,1,False
2014_000434,2014,434,22625,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.694656800742,DEV_LEAVE_ONE_OUT,,,1,False
2014_000435,2014,435,22626,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.640162782333,DEV_LEAVE_ONE_OUT,,,1,False
2014_000436,2014,436,22627,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.607268802046,DEV_LEAVE_ONE_OUT,,,1,False
2014_000437,2014,437,22628,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.610602549953,DEV_LEAVE_ONE_OUT,,,1,False
2014_000438,2014,438,22629,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.658039484586,DEV_LEAVE_ONE_OUT,,,1,False
2014_000439,2014,439,22630,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.673715989018,DEV_LEAVE_ONE_OUT,,,1,False
2014_000440,2014,440,22631,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.673609616033,DEV_LEAVE_ONE_OUT,,,1,False
2014_000441,2014,441,22632,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.694522365961,DEV_LEAVE_ONE_OUT,,,1,False
2014_000442,2014,442,22633,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.906015155709,DEV_LEAVE_ONE_OUT,,,1,False
2014_000443,2014,443,22634,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.994693574692,DEV_LEAVE_ONE_OUT,,,1,False
2014_000444,2014,444,22635,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.779993520175,DEV_LEAVE_ONE_OUT,,,1,False
2014_000445,2014,445,22636,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.74885440157,DEV_LEAVE_ONE_OUT,,,1,False
2014_000446,2014,446,22637,Y2014_B0002,168,Y2014_TEY_Q2,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.636743476506,DEV_LEAVE_ONE_OUT,,,1,False
2014_000447,2014,447,22638,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.677963621912,DEV_LEAVE_ONE_OUT,,,1,False
2014_000448,2014,448,22639,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.06514229146,DEV_LEAVE_ONE_OUT,,,1,False
2014_000449,2014,449,22640,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.08961228784,DEV_LEAVE_ONE_OUT,,,1,False
2014_000450,2014,450,22641,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.0847612618,DEV_LEAVE_ONE_OUT,,,1,False
2014_000451,2014,451,22642,Y2014_B0002,168,Y2014_TEY_Q2,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.531340323057,DEV_LEAVE_ONE_OUT,,,1,False
2014_000452,2014,452,22643,Y2014_B0002,168,Y2014_TEY_Q3,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.787043029828,DEV_LEAVE_ONE_OUT,,,1,False
2014_000453,2014,453,22644,Y2014_B0002,168,Y2014_TEY_Q3,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.750776293932,DEV_LEAVE_ONE_OUT,,,1,False
2014_000454,2014,454,22645,Y2014_B0002,168,Y2014_TEY_Q3,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.755663187485,DEV_LEAVE_ONE_OUT,,,1,False
2014_000455,2014,455,22646,Y2014_B0002,168,Y2014_TEY_Q3,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.739710829238,DEV_LEAVE_ONE_OUT,,,1,False
2014_000456,2014,456,22647,Y2014_B0002,168,Y2014_TEY_Q3,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.751220675136,DEV_LEAVE_ONE_OUT,,,1,False
2014_000457,2014,457,22648,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.614409988198,DEV_LEAVE_ONE_OUT,,,1,False
2014_000458,2014,458,22649,Y2014_B0002,168,Y2014_TEY_Q2,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.539391874206,DEV_LEAVE_ONE_OUT,,,1,False
2014_000459,2014,459,22650,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.28990054771,DEV_LEAVE_ONE_OUT,,,1,False
2014_000460,2014,460,22651,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.909491832109,DEV_LEAVE_ONE_OUT,,,1,False
2014_000461,2014,461,22652,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.887862147011,DEV_LEAVE_ONE_OUT,,,1,False
2014_000462,2014,462,22653,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.902578184811,DEV_LEAVE_ONE_OUT,,,1,False
2014_000463,2014,463,22654,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.759312774854,DEV_LEAVE_ONE_OUT,,,1,False
2014_000464,2014,464,22655,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.825451939758,DEV_LEAVE_ONE_OUT,,,1,False
2014_000465,2014,465,22656,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.945324684407,DEV_LEAVE_ONE_OUT,,,1,False
2014_000466,2014,466,22657,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.724173723989,DEV_LEAVE_ONE_OUT,,,1,False
2014_000467,2014,467,22658,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.698596447522,DEV_LEAVE_ONE_OUT,,,1,False
2014_000468,2014,468,22659,Y2014_B0002,168,Y2014_TEY_Q2,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.555374027977,DEV_LEAVE_ONE_OUT,,,1,False
2014_000469,2014,469,22660,Y2014_B0002,168,Y2014_TEY_Q2,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.646056643972,DEV_LEAVE_ONE_OUT,,,1,False
2014_000470,2014,470,22661,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.02043910566,DEV_LEAVE_ONE_OUT,,,1,False
2014_000471,2014,471,22662,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.02558714865,DEV_LEAVE_ONE_OUT,,,1,False
2014_000472,2014,472,22663,Y2014_B0002,168,Y2014_TEY_Q2,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.639682705681,DEV_LEAVE_ONE_OUT,,,1,False
2014_000473,2014,473,22664,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.725888355324,DEV_LEAVE_ONE_OUT,,,1,False
2014_000474,2014,474,22665,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.72667151577,DEV_LEAVE_ONE_OUT,,,1,False
2014_000475,2014,475,22666,Y2014_B0002,168,Y2014_TEY_Q2,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.758306999436,DEV_LEAVE_ONE_OUT,,,1,False
2014_000476,2014,476,22667,Y2014_B0002,168,Y2014_TEY_Q3,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.655842367324,DEV_LEAVE_ONE_OUT,,,1,False
2014_000477,2014,477,22668,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.61781342794,DEV_LEAVE_ONE_OUT,,,1,False
2014_000478,2014,478,22669,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.603487991297,DEV_LEAVE_ONE_OUT,,,1,False
2014_000479,2014,479,22670,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.649081472756,DEV_LEAVE_ONE_OUT,,,1,False
2014_000480,2014,480,22671,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.633753811205,DEV_LEAVE_ONE_OUT,,,1,False
2014_000481,2014,481,22672,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.619450554781,DEV_LEAVE_ONE_OUT,,,1,False
2014_000482,2014,482,22673,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.609742964695,DEV_LEAVE_ONE_OUT,,,1,False
2014_000483,2014,483,22674,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.548594737468,DEV_LEAVE_ONE_OUT,,,1,False
2014_000484,2014,484,22675,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.2644237224,DEV_LEAVE_ONE_OUT,,,1,False
2014_000485,2014,485,22676,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.668849695918,DEV_LEAVE_ONE_OUT,,,1,False
2014_000486,2014,486,22677,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.639164520495,DEV_LEAVE_ONE_OUT,,,1,False
2014_000487,2014,487,22678,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.556326171209,DEV_LEAVE_ONE_OUT,,,1,False
2014_000488,2014,488,22679,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.592009279932,DEV_LEAVE_ONE_OUT,,,1,False
2014_000489,2014,489,22680,Y2014_B0002,168,Y2014_TEY_Q4,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.589067548732,DEV_LEAVE_ONE_OUT,,,1,False
2014_000490,2014,490,22681,Y2014_B0002,168,Y2014_TEY_Q4,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,1.11583574854,DEV_LEAVE_ONE_OUT,,,1,False
2014_000491,2014,491,22682,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.826849093559,DEV_LEAVE_ONE_OUT,,,1,False
2014_000492,2014,492,22683,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.7874719203,DEV_LEAVE_ONE_OUT,,,1,False
2014_000493,2014,493,22684,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.83611088561,DEV_LEAVE_ONE_OUT,,,1,False
2014_000494,2014,494,22685,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.90197553881,DEV_LEAVE_ONE_OUT,,,1,False
2014_000495,2014,495,22686,Y2014_B0002,168,Y2014_TEY_Q1,D4,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.710292605161,DEV_LEAVE_ONE_OUT,,,1,False
2014_000496,2014,496,22687,Y2014_B0002,168,Y2014_TEY_Q3,D2,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.468850461128,DEV_LEAVE_ONE_OUT,,,1,False
2014_000497,2014,497,22688,Y2014_B0002,168,Y2014_TEY_Q3,D2,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.494644427665,DEV_LEAVE_ONE_OUT,,,1,False
2014_000498,2014,498,22689,Y2014_B0002,168,Y2014_TEY_Q3,D2,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.452354541527,DEV_LEAVE_ONE_OUT,,,1,False
2014_000499,2014,499,22690,Y2014_B0002,168,Y2014_TEY_Q3,D2,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.520629922431,DEV_LEAVE_ONE_OUT,,,1,False
2014_000500,2014,500,22691,Y2014_B0002,168,Y2014_TEY_Q3,D2,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.55755829588,DEV_LEAVE_ONE_OUT,,,1,False
2014_000501,2014,501,22692,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.572782652064,DEV_LEAVE_ONE_OUT,,,1,False
2014_000502,2014,502,22693,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.555802723959,DEV_LEAVE_ONE_OUT,,,1,False
2014_000503,2014,503,22694,Y2014_B0002,168,Y2014_TEY_Q3,D3,False,DEV,True,False,True,False,False,PERMANENT_TRAIN_ANCHOR,-1,0.550033758438,DEV_LEAVE_ONE_OUT,,,1,False
2014_000504,2014,504,22695,Y2014_B0003,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,1,1.0924725906,DEV_LEAVE_ONE_OUT,,,1,False
2014_000505,2014,505,22696,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.514137671875,DEV_LEAVE_ONE_OUT,,,1,False
2014_000506,2014,506,22697,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.483743041127,DEV_LEAVE_ONE_OUT,,,1,False
2014_000507,2014,507,22698,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.466167478338,DEV_LEAVE_ONE_OUT,,,1,False
2014_000508,2014,508,22699,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.469356294469,DEV_LEAVE_ONE_OUT,,,1,False
2014_000509,2014,509,22700,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.496927936596,DEV_LEAVE_ONE_OUT,,,1,False
2014_000510,2014,510,22701,Y2014_B0003,168,Y2014_TEY_Q3,D4,False,DEV,False,False,False,False,False,VALIDATABLE,1,1.06591751188,DEV_LEAVE_ONE_OUT,,,1,False
2014_000511,2014,511,22702,Y2014_B0003,168,Y2014_TEY_Q2,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.485422081364,DEV_LEAVE_ONE_OUT,,,1,False
2014_000512,2014,512,22703,Y2014_B0003,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.920069796414,DEV_LEAVE_ONE_OUT,,,1,False
2014_000513,2014,513,22704,Y2014_B0003,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,1,1.00937440209,DEV_LEAVE_ONE_OUT,,,1,False
2014_000514,2014,514,22705,Y2014_B0003,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.959763228038,DEV_LEAVE_ONE_OUT,,,1,False
2014_000515,2014,515,22706,Y2014_B0003,168,Y2014_TEY_Q3,D4,False,DEV,False,False,False,False,False,VALIDATABLE,1,1.23119323032,DEV_LEAVE_ONE_OUT,,,1,False
2014_000516,2014,516,22707,Y2014_B0003,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.645767098663,DEV_LEAVE_ONE_OUT,,,1,False
2014_000517,2014,517,22708,Y2014_B0003,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.550991896072,DEV_LEAVE_ONE_OUT,,,1,False
2014_000518,2014,518,22709,Y2014_B0003,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,1,1.04993054355,DEV_LEAVE_ONE_OUT,,,1,False
2014_000519,2014,519,22710,Y2014_B0003,168,Y2014_TEY_Q4,D1,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.352140252988,DEV_LEAVE_ONE_OUT,,,1,False
2014_000520,2014,520,22711,Y2014_B0003,168,Y2014_TEY_Q4,D1,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.391855883019,DEV_LEAVE_ONE_OUT,,,1,False
2014_000521,2014,521,22712,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.415956068931,DEV_LEAVE_ONE_OUT,,,1,False
2014_000522,2014,522,22713,Y2014_B0003,168,Y2014_TEY_Q4,D1,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.368692333791,DEV_LEAVE_ONE_OUT,,,1,False
2014_000523,2014,523,22714,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.479005091675,DEV_LEAVE_ONE_OUT,,,1,False
2014_000524,2014,524,22715,Y2014_B0003,168,Y2014_TEY_Q4,D1,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.355140906385,DEV_LEAVE_ONE_OUT,,,1,False
2014_000525,2014,525,22716,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.444090425084,DEV_LEAVE_ONE_OUT,,,1,False
2014_000526,2014,526,22717,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.49682950605,DEV_LEAVE_ONE_OUT,,,1,False
2014_000527,2014,527,22718,Y2014_B0003,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.544745819425,DEV_LEAVE_ONE_OUT,,,1,False
2014_000528,2014,528,22719,Y2014_B0003,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.533672035847,DEV_LEAVE_ONE_OUT,,,1,False
2014_000529,2014,529,22720,Y2014_B0003,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.50836764506,DEV_LEAVE_ONE_OUT,,,1,False
2014_000530,2014,530,22721,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.422965930475,DEV_LEAVE_ONE_OUT,,,1,False
2014_000531,2014,531,22722,Y2014_B0003,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.410611760585,DEV_LEAVE_ONE_OUT,,,1,False
2014_000532,2014,532,22723,Y2014_B0003,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.451046617229,DEV_LEAVE_ONE_OUT,,,1,False
2014_000533,2014,533,22724,Y2014_B0003,168,Y2014_TEY_Q2,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.45798310494,DEV_LEAVE_ONE_OUT,,,1,False
2014_000534,2014,534,22725,Y2014_B0003,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.495659038585,DEV_LEAVE_ONE_OUT,,,1,False
2014_000535,2014,535,22726,Y2014_B0003,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,1,0.492332468711,DEV_LEAVE_ONE_OUT,,,1,False
