global_row_id,year,row_in_year,global_position,WF01_role,WF02_role,WF03_role,WF04_role
2013_004738,2013,4738,19777,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004739,2013,4739,19778,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004740,2013,4740,19779,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004741,2013,4741,19780,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004742,2013,4742,19781,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004743,2013,4743,19782,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004744,2013,4744,19783,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004745,2013,4745,19784,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004746,2013,4746,19785,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004747,2013,4747,19786,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004748,2013,4748,19787,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004749,2013,4749,19788,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004750,2013,4750,19789,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004751,2013,4751,19790,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004752,2013,4752,19791,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004753,2013,4753,19792,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004754,2013,4754,19793,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004755,2013,4755,19794,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004756,2013,4756,19795,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004757,2013,4757,19796,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004758,2013,4758,19797,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004759,2013,4759,19798,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004760,2013,4760,19799,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004761,2013,4761,19800,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004762,2013,4762,19801,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004763,2013,4763,19802,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004764,2013,4764,19803,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004765,2013,4765,19804,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004766,2013,4766,19805,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004767,2013,4767,19806,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004768,2013,4768,19807,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004769,2013,4769,19808,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004770,2013,4770,19809,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004771,2013,4771,19810,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004772,2013,4772,19811,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004773,2013,4773,19812,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004774,2013,4774,19813,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004775,2013,4775,19814,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004776,2013,4776,19815,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004777,2013,4777,19816,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004778,2013,4778,19817,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004779,2013,4779,19818,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004780,2013,4780,19819,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004781,2013,4781,19820,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004782,2013,4782,19821,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004783,2013,4783,19822,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004784,2013,4784,19823,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004785,2013,4785,19824,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004786,2013,4786,19825,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004787,2013,4787,19826,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004788,2013,4788,19827,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004789,2013,4789,19828,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004790,2013,4790,19829,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004791,2013,4791,19830,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004792,2013,4792,19831,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004793,2013,4793,19832,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004794,2013,4794,19833,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004795,2013,4795,19834,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004796,2013,4796,19835,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004797,2013,4797,19836,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004798,2013,4798,19837,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004799,2013,4799,19838,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004800,2013,4800,19839,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004801,2013,4801,19840,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004802,2013,4802,19841,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004803,2013,4803,19842,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004804,2013,4804,19843,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004805,2013,4805,19844,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004806,2013,4806,19845,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004807,2013,4807,19846,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004808,2013,4808,19847,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004809,2013,4809,19848,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004810,2013,4810,19849,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004811,2013,4811,19850,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004812,2013,4812,19851,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004813,2013,4813,19852,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004814,2013,4814,19853,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004815,2013,4815,19854,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004816,2013,4816,19855,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004817,2013,4817,19856,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004818,2013,4818,19857,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004819,2013,4819,19858,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004820,2013,4820,19859,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004821,2013,4821,19860,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004822,2013,4822,19861,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004823,2013,4823,19862,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004824,2013,4824,19863,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004825,2013,4825,19864,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004826,2013,4826,19865,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004827,2013,4827,19866,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004828,2013,4828,19867,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004829,2013,4829,19868,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004830,2013,4830,19869,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004831,2013,4831,19870,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004832,2013,4832,19871,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004833,2013,4833,19872,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004834,2013,4834,19873,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004835,2013,4835,19874,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004836,2013,4836,19875,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004837,2013,4837,19876,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004838,2013,4838,19877,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004839,2013,4839,19878,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004840,2013,4840,19879,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004841,2013,4841,19880,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004842,2013,4842,19881,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004843,2013,4843,19882,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004844,2013,4844,19883,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004845,2013,4845,19884,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004846,2013,4846,19885,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004847,2013,4847,19886,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004848,2013,4848,19887,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004849,2013,4849,19888,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004850,2013,4850,19889,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004851,2013,4851,19890,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004852,2013,4852,19891,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004853,2013,4853,19892,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004854,2013,4854,19893,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004855,2013,4855,19894,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004856,2013,4856,19895,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004857,2013,4857,19896,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004858,2013,4858,19897,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004859,2013,4859,19898,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004860,2013,4860,19899,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004861,2013,4861,19900,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004862,2013,4862,19901,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004863,2013,4863,19902,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004864,2013,4864,19903,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004865,2013,4865,19904,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004866,2013,4866,19905,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004867,2013,4867,19906,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004868,2013,4868,19907,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004869,2013,4869,19908,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004870,2013,4870,19909,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004871,2013,4871,19910,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004872,2013,4872,19911,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004873,2013,4873,19912,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004874,2013,4874,19913,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004875,2013,4875,19914,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004876,2013,4876,19915,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004877,2013,4877,19916,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004878,2013,4878,19917,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004879,2013,4879,19918,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004880,2013,4880,19919,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004881,2013,4881,19920,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004882,2013,4882,19921,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004883,2013,4883,19922,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004884,2013,4884,19923,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004885,2013,4885,19924,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004886,2013,4886,19925,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004887,2013,4887,19926,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004888,2013,4888,19927,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004889,2013,4889,19928,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004890,2013,4890,19929,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004891,2013,4891,19930,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004892,2013,4892,19931,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004893,2013,4893,19932,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004894,2013,4894,19933,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004895,2013,4895,19934,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004896,2013,4896,19935,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004897,2013,4897,19936,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004898,2013,4898,19937,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004899,2013,4899,19938,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004900,2013,4900,19939,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004901,2013,4901,19940,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004902,2013,4902,19941,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004903,2013,4903,19942,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004904,2013,4904,19943,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004905,2013,4905,19944,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004906,2013,4906,19945,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004907,2013,4907,19946,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004908,2013,4908,19947,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004909,2013,4909,19948,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004910,2013,4910,19949,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004911,2013,4911,19950,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004912,2013,4912,19951,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004913,2013,4913,19952,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004914,2013,4914,19953,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004915,2013,4915,19954,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004916,2013,4916,19955,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004917,2013,4917,19956,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004918,2013,4918,19957,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004919,2013,4919,19958,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004920,2013,4920,19959,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004921,2013,4921,19960,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004922,2013,4922,19961,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004923,2013,4923,19962,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004924,2013,4924,19963,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004925,2013,4925,19964,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004926,2013,4926,19965,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004927,2013,4927,19966,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004928,2013,4928,19967,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004929,2013,4929,19968,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004930,2013,4930,19969,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004931,2013,4931,19970,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004932,2013,4932,19971,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004933,2013,4933,19972,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004934,2013,4934,19973,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004935,2013,4935,19974,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004936,2013,4936,19975,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004937,2013,4937,19976,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004938,2013,4938,19977,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004939,2013,4939,19978,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004940,2013,4940,19979,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004941,2013,4941,19980,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004942,2013,4942,19981,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004943,2013,4943,19982,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004944,2013,4944,19983,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004945,2013,4945,19984,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004946,2013,4946,19985,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004947,2013,4947,19986,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004948,2013,4948,19987,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004949,2013,4949,19988,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004950,2013,4950,19989,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004951,2013,4951,19990,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004952,2013,4952,19991,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004953,2013,4953,19992,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004954,2013,4954,19993,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004955,2013,4955,19994,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004956,2013,4956,19995,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004957,2013,4957,19996,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004958,2013,4958,19997,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004959,2013,4959,19998,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004960,2013,4960,19999,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004961,2013,4961,20000,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004962,2013,4962,20001,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004963,2013,4963,20002,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004964,2013,4964,20003,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004965,2013,4965,20004,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004966,2013,4966,20005,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004967,2013,4967,20006,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004968,2013,4968,20007,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004969,2013,4969,20008,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004970,2013,4970,20009,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004971,2013,4971,20010,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004972,2013,4972,20011,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004973,2013,4973,20012,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004974,2013,4974,20013,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004975,2013,4975,20014,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004976,2013,4976,20015,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004977,2013,4977,20016,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004978,2013,4978,20017,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004979,2013,4979,20018,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004980,2013,4980,20019,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004981,2013,4981,20020,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004982,2013,4982,20021,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004983,2013,4983,20022,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004984,2013,4984,20023,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004985,2013,4985,20024,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004986,2013,4986,20025,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004987,2013,4987,20026,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004988,2013,4988,20027,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004989,2013,4989,20028,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004990,2013,4990,20029,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004991,2013,4991,20030,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004992,2013,4992,20031,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004993,2013,4993,20032,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004994,2013,4994,20033,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004995,2013,4995,20034,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004996,2013,4996,20035,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004997,2013,4997,20036,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004998,2013,4998,20037,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_004999,2013,4999,20038,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005000,2013,5000,20039,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005001,2013,5001,20040,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005002,2013,5002,20041,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005003,2013,5003,20042,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005004,2013,5004,20043,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005005,2013,5005,20044,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005006,2013,5006,20045,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005007,2013,5007,20046,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005008,2013,5008,20047,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005009,2013,5009,20048,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005010,2013,5010,20049,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005011,2013,5011,20050,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005012,2013,5012,20051,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005013,2013,5013,20052,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005014,2013,5014,20053,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005015,2013,5015,20054,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005016,2013,5016,20055,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005017,2013,5017,20056,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005018,2013,5018,20057,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005019,2013,5019,20058,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005020,2013,5020,20059,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005021,2013,5021,20060,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005022,2013,5022,20061,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005023,2013,5023,20062,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005024,2013,5024,20063,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005025,2013,5025,20064,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005026,2013,5026,20065,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005027,2013,5027,20066,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005028,2013,5028,20067,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005029,2013,5029,20068,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005030,2013,5030,20069,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005031,2013,5031,20070,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005032,2013,5032,20071,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005033,2013,5033,20072,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005034,2013,5034,20073,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005035,2013,5035,20074,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005036,2013,5036,20075,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005037,2013,5037,20076,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005038,2013,5038,20077,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005039,2013,5039,20078,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005040,2013,5040,20079,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005041,2013,5041,20080,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005042,2013,5042,20081,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005043,2013,5043,20082,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005044,2013,5044,20083,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005045,2013,5045,20084,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005046,2013,5046,20085,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005047,2013,5047,20086,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005048,2013,5048,20087,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005049,2013,5049,20088,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005050,2013,5050,20089,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005051,2013,5051,20090,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005052,2013,5052,20091,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005053,2013,5053,20092,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005054,2013,5054,20093,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005055,2013,5055,20094,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005056,2013,5056,20095,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005057,2013,5057,20096,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005058,2013,5058,20097,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005059,2013,5059,20098,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005060,2013,5060,20099,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005061,2013,5061,20100,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005062,2013,5062,20101,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005063,2013,5063,20102,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005064,2013,5064,20103,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005065,2013,5065,20104,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005066,2013,5066,20105,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005067,2013,5067,20106,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005068,2013,5068,20107,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005069,2013,5069,20108,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005070,2013,5070,20109,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005071,2013,5071,20110,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005072,2013,5072,20111,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005073,2013,5073,20112,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005074,2013,5074,20113,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005075,2013,5075,20114,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005076,2013,5076,20115,NOT_USED,VALIDATION,TRAIN,TRAIN
2013_005077,2013,5077,20116,NOT_USED,VALIDATION,TRAIN,TRAIN
